@RELATION bank

@ATTRIBUTE age           numeric
@ATTRIBUTE job           {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital       {divorced,married,single}
@ATTRIBUTE edu           {primary,secondary,tertiary,unknown}
@ATTRIBUTE balance       numeric
@ATTRIBUTE housing       {yes,no}
@ATTRIBUTE contact       {cellular,telephone,unknown}
@ATTRIBUTE day           {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@ATTRIBUTE month         {jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec}
@ATTRIBUTE duration      numeric
@ATTRIBUTE campaign      numeric
@ATTRIBUTE pdays         numeric
@ATTRIBUTE previous      numeric
@ATTRIBUTE poutcome      {failure,other,success,unknown}
@ATTRIBUTE y             {yes,no}

@DATA
34,management,married,secondary,0.28053541550474065,yes,cellular,21,jul,0.35703479576399394,2,-1,0,unknown,no
30,services,married,secondary,0.3583379810373675,yes,cellular,17,jul,0.8169440242057489,1,-1,0,unknown,no
33,services,married,secondary,0.22392638036809817,yes,unknown,8,may,0.39636913767019666,1,-1,0,unknown,no
30,student,single,secondary,0.0008365867261572784,no,cellular,4,feb,0.6641452344931922,2,-1,0,unknown,no
36,services,single,secondary,0.11600669269380925,yes,cellular,6,feb,0.01664145234493192,10,207,3,failure,no
48,blue-collar,married,primary,0.4676519799219186,no,cellular,28,jan,0.3918305597579425,2,-1,0,unknown,no
37,services,divorced,secondary,0.14807585052983827,yes,unknown,11,jun,0.2950075642965204,1,-1,0,unknown,no
58,management,married,secondary,0.113218070273285,yes,cellular,29,jul,0.21331316187594554,2,-1,0,unknown,no
56,management,divorced,tertiary,0.18349135527049637,no,cellular,2,jun,0.07866868381240545,1,-1,0,unknown,no
34,blue-collar,married,secondary,0.10931399888455103,yes,cellular,5,may,0.01059001512859304,9,-1,0,unknown,no
33,admin.,divorced,secondary,0.18404907975460122,yes,cellular,18,nov,0.6157337367624811,1,173,2,other,no
40,management,single,unknown,0.23340769659788066,yes,unknown,12,may,0.9304084720121029,3,-1,0,unknown,no
35,services,married,secondary,0.054099274958170664,yes,cellular,17,apr,0.3010590015128593,1,-1,0,unknown,no
45,entrepreneur,married,secondary,0.01868377021751255,yes,unknown,7,may,0.37821482602118,1,-1,0,unknown,no
35,management,divorced,tertiary,0.08923591745677635,yes,unknown,9,may,0.27987897125567324,1,-1,0,unknown,no
28,blue-collar,married,secondary,0.0019520356943669827,yes,cellular,15,may,0.29046898638426627,1,-1,0,unknown,no
32,blue-collar,divorced,secondary,0.20580033463469047,yes,unknown,9,may,0.2526475037821483,1,-1,0,unknown,no
35,services,married,secondary,0.04210819854991634,yes,unknown,2,jun,0.8456883509833586,1,-1,0,unknown,yes
35,technician,single,secondary,0.0002788622420524261,no,cellular,11,aug,0.3555219364599092,4,-1,0,unknown,no
39,blue-collar,married,secondary,0.40100390407138875,yes,telephone,28,jul,0.1043872919818457,6,-1,0,unknown,no
42,blue-collar,divorced,secondary,0.4155047406581149,yes,cellular,6,may,0.3010590015128593,2,334,2,failure,no
30,unemployed,married,secondary,0.33714445064138315,no,cellular,9,jul,0.14523449319213314,4,-1,0,unknown,no
26,management,single,tertiary,0.03374233128834356,no,cellular,8,jul,0.23600605143721634,1,-1,0,unknown,no
32,management,married,tertiary,0.01701059676519799,yes,cellular,14,may,0.24508320726172467,1,-1,0,unknown,no
47,services,married,secondary,0.9291689905186837,yes,cellular,29,jul,0.1664145234493192,2,-1,0,unknown,no
57,blue-collar,married,primary,0.006134969325153374,yes,telephone,31,jul,0.03177004538577912,8,-1,0,unknown,no
24,retired,single,secondary,0.10178471834913552,no,unknown,16,may,0.34795763993948564,2,-1,0,unknown,no
31,management,married,tertiary,0.37423312883435583,yes,unknown,21,may,0.12254160363086233,1,-1,0,unknown,no
41,entrepreneur,married,secondary,0.5867261572783046,yes,cellular,18,nov,0.19667170953101362,1,-1,0,unknown,no
44,unknown,married,secondary,0.6464026770775237,no,cellular,4,aug,0.37367624810892586,3,-1,0,unknown,no
35,services,single,secondary,0.009481316229782488,yes,cellular,14,may,0.22390317700453857,1,-1,0,unknown,no
30,management,married,tertiary,0.24428332403792527,no,cellular,13,aug,0.29954614220877457,1,83,5,failure,no
43,blue-collar,single,primary,0.008087005019520357,yes,unknown,30,may,0.56732223903177,17,-1,0,unknown,no
60,retired,married,secondary,0.024539877300613498,no,cellular,30,apr,0.22995461422087746,2,-1,0,unknown,no
43,self-employed,married,secondary,0.02872281093139989,no,unknown,17,jun,0.4962178517397882,1,-1,0,unknown,no
31,management,married,tertiary,0.48773006134969327,yes,telephone,14,may,0.13010590015128592,3,-1,0,unknown,no
56,management,married,primary,0.21500278862242053,yes,telephone,20,nov,0.4341906202723147,1,-1,0,unknown,no
42,technician,married,secondary,0.2919687674288901,yes,telephone,6,feb,0.028744326777609682,2,-1,0,unknown,no
52,entrepreneur,married,primary,0.16480758505298382,no,cellular,21,jul,0.17851739788199697,2,-1,0,unknown,no
40,services,married,primary,0.008923591745677636,no,unknown,26,may,0.09984871406959153,3,-1,0,unknown,no
32,admin.,single,secondary,0.4595649749023982,no,cellular,27,may,0.30257186081694404,2,-1,0,unknown,no
31,housemaid,single,tertiary,0.07975460122699386,yes,cellular,19,nov,0.2692889561270802,1,-1,0,unknown,no
58,housemaid,married,primary,0.1165644171779141,no,unknown,5,jun,0.4402420574886536,3,-1,0,unknown,no
36,services,married,secondary,0.07138873396542109,yes,cellular,12,may,0.12405446293494705,2,-1,0,unknown,no
52,technician,married,secondary,0.03262688232013385,no,cellular,28,aug,0.018154311649016642,20,-1,0,unknown,no
42,management,married,tertiary,0.06971556051310653,no,cellular,20,aug,0.6187594553706506,2,-1,0,unknown,no
32,management,single,tertiary,0.48243167875069715,yes,unknown,29,may,0.4826021180030257,3,-1,0,unknown,no
31,technician,single,tertiary,0.006134969325153374,no,cellular,25,aug,0.17700453857791226,3,-1,0,unknown,no
37,entrepreneur,single,secondary,0.18209704406023425,no,unknown,19,may,0.8925869894099848,2,-1,0,unknown,no
47,management,married,tertiary,0.5267707752370329,no,cellular,8,jul,0.23751891074130105,1,-1,0,unknown,no
32,unemployed,married,secondary,0.6689905186837702,yes,cellular,5,feb,0.6747352496217852,3,-1,0,unknown,no
46,blue-collar,married,secondary,0.14445064138315672,yes,cellular,25,aug,0.32223903177004537,6,-1,0,unknown,no
39,technician,single,tertiary,0.3315672058003346,no,cellular,8,aug,0.19969742813918306,1,-1,0,unknown,no
28,services,single,secondary,0.06358059118795314,yes,unknown,9,may,0.481089258698941,1,-1,0,unknown,no
26,student,single,secondary,0.05633017289459007,no,cellular,16,nov,0.15128593040847202,1,196,1,failure,no
52,technician,married,secondary,0.5066926938092582,no,cellular,17,nov,0.27987897125567324,2,111,4,failure,no
42,unemployed,married,secondary,0.3591745677635248,no,cellular,15,jul,0.3721633888048411,4,415,2,failure,yes
33,technician,divorced,tertiary,0.010596765197992191,no,cellular,19,aug,0.1800302571860817,5,-1,0,unknown,no
73,retired,married,primary,0.22169548243167875,no,cellular,23,oct,0.6399394856278366,1,182,2,failure,yes
35,admin.,single,secondary,0.015616285554935862,no,cellular,8,jul,0.9500756429652042,2,-1,0,unknown,no
40,management,married,tertiary,0.4313998884551032,yes,cellular,13,apr,0.14674735249621784,3,-1,0,unknown,no
51,technician,married,secondary,0.03234802007808143,no,cellular,24,aug,0.7004538577912254,2,88,4,other,yes
39,management,married,tertiary,0.192414947016174,yes,cellular,16,apr,0.7760968229954615,1,255,1,failure,no
28,blue-collar,married,secondary,0.017568321249302844,yes,unknown,13,may,0.23600605143721634,3,-1,0,unknown,no
36,admin.,married,secondary,0.26659230340211937,yes,unknown,21,may,0.30559757942511345,1,-1,0,unknown,no
45,technician,married,secondary,0.03262688232013385,yes,unknown,7,may,0.3086232980332829,2,-1,0,unknown,no
29,technician,single,tertiary,0.06051310652537646,yes,cellular,12,apr,0.24962178517397882,1,-1,0,unknown,no
35,management,married,secondary,0.20161740100390407,yes,cellular,14,jul,0.4281391830559758,2,415,1,failure,yes
35,housemaid,married,tertiary,0.005298382598996096,yes,cellular,17,jul,0.7579425113464447,3,-1,0,unknown,no
46,blue-collar,married,primary,0.18516452872281094,no,cellular,30,jan,0.12859304084720122,4,235,2,failure,no
25,student,single,tertiary,0.0011154489682097045,no,cellular,29,sep,0.2027231467473525,1,-1,0,unknown,no
36,management,married,tertiary,0.25766871165644173,no,cellular,14,dec,0.4795763993948563,3,189,4,success,yes
42,blue-collar,married,primary,0.702175125488009,yes,unknown,15,may,0.3903177004538578,4,-1,0,unknown,no
42,management,divorced,tertiary,0.11154489682097044,yes,cellular,24,jul,0.32223903177004537,9,-1,0,unknown,no
29,management,married,tertiary,0.16174010039040715,yes,cellular,14,jul,0.2844175491679274,2,-1,0,unknown,no
36,technician,married,tertiary,0.369771332961517,no,cellular,29,oct,0.25718608169440244,2,-1,0,unknown,no
31,unemployed,married,secondary,0.903792526491913,no,unknown,25,jun,0.4357034795763994,2,-1,0,unknown,no
59,technician,married,primary,0.8817624093697713,yes,unknown,29,may,0.35703479576399394,2,-1,0,unknown,no
50,unemployed,divorced,secondary,0.00864472950362521,no,cellular,4,aug,0.4205748865355522,2,-1,0,unknown,no
47,admin.,married,secondary,0.08616843279419967,yes,telephone,14,aug,0.1875945537065053,6,-1,0,unknown,no
26,blue-collar,single,primary,0.04294478527607362,yes,cellular,29,jan,0.4341906202723147,1,244,4,failure,no
30,services,married,tertiary,0.3845510317902956,yes,unknown,21,may,0.43872919818456885,2,-1,0,unknown,no
47,blue-collar,single,unknown,0.6809815950920245,no,unknown,18,jun,0.632375189107413,1,-1,0,unknown,no
28,admin.,single,secondary,0.3686558839933073,yes,unknown,3,jun,0.540090771558245,1,-1,0,unknown,no
57,retired,married,primary,0.45231455660903513,yes,cellular,18,jul,0.3661119515885023,1,-1,0,unknown,no
38,technician,married,tertiary,0.29029559397657556,yes,cellular,4,feb,0.6278366111951589,2,-1,0,unknown,no
22,student,single,secondary,0.6935303959843837,no,cellular,8,nov,0.6732223903177005,2,38,10,other,yes
54,admin.,married,secondary,0.24093697713329615,yes,cellular,17,nov,0.10136157337367625,1,-1,0,unknown,no
32,management,married,tertiary,0.46458449525934187,yes,cellular,18,nov,0.24205748865355523,2,179,3,failure,no
59,admin.,divorced,secondary,0.271611823759063,yes,unknown,15,may,0.3918305597579425,4,-1,0,unknown,no
45,technician,married,secondary,0.716675962074735,no,unknown,18,jun,0.21482602118003025,2,-1,0,unknown,no
50,admin.,divorced,secondary,0.21416620189626326,no,cellular,28,jul,0.10287443267776097,2,363,4,failure,no
62,housemaid,married,secondary,0.15727830451756833,no,cellular,4,sep,0.1800302571860817,3,-1,0,unknown,no
40,blue-collar,married,secondary,0.07529280535415504,yes,unknown,29,may,0.7246596066565809,2,-1,0,unknown,no
26,self-employed,single,tertiary,0.32124930284439485,no,cellular,4,may,0.3540090771558245,3,-1,0,unknown,no
50,unknown,married,unknown,0.15532626882320133,no,cellular,9,jul,0.6959152798789713,1,683,6,failure,yes
31,unknown,divorced,tertiary,0.03792526491912995,no,cellular,22,aug,0.5763993948562783,9,-1,0,unknown,no
35,technician,married,secondary,0.19492470719464586,yes,unknown,23,may,0.35703479576399394,2,-1,0,unknown,no
34,admin.,married,secondary,0.02649191299498048,no,cellular,29,aug,0.1588502269288956,2,-1,0,unknown,no
50,management,single,tertiary,0.15783602900167318,yes,unknown,16,may,0.4084720121028744,8,-1,0,unknown,no
31,technician,single,secondary,0.010875627440044618,no,cellular,7,aug,0.1800302571860817,2,-1,0,unknown,no
47,admin.,divorced,secondary,0.03764640267707752,no,cellular,23,jul,0.09984871406959153,1,-1,0,unknown,no
38,self-employed,single,tertiary,0.25543781372002233,yes,unknown,23,may,0.38729198184568836,1,-1,0,unknown,no
46,management,single,tertiary,0.16508644729503624,yes,cellular,29,jan,0.2813918305597579,3,-1,0,unknown,no
42,blue-collar,married,primary,0.14054656999442275,yes,unknown,14,may,0.7821482602118003,2,-1,0,unknown,no
34,blue-collar,married,secondary,0.7085889570552147,yes,cellular,14,may,0.3388804841149773,1,-1,0,unknown,no
38,student,single,tertiary,0.22476296709425544,no,cellular,27,feb,0.1059001512859304,2,-1,0,unknown,no
55,management,married,tertiary,0.15030674846625766,no,cellular,19,nov,0.1815431164901664,2,-1,0,unknown,no
35,blue-collar,married,secondary,0.07780256553262688,yes,cellular,31,jul,0.09228441754916793,50,-1,0,unknown,no
42,unemployed,single,secondary,0.728388176240937,yes,cellular,30,jul,0.25718608169440244,6,-1,0,unknown,no
67,retired,married,primary,0.64138315672058,no,cellular,16,apr,0.1815431164901664,1,-1,0,unknown,no
33,blue-collar,married,primary,0.05298382598996096,yes,unknown,9,may,0.23903177004538578,2,-1,0,unknown,no
31,technician,single,unknown,0.19325153374233128,yes,unknown,6,jun,0.6459909228441755,2,-1,0,unknown,no
31,admin.,married,secondary,0.05883993307306191,yes,cellular,18,jul,0.28290468986384265,3,-1,0,unknown,no
30,management,married,tertiary,0.5245398773006135,yes,cellular,11,aug,0.37065052950075644,5,-1,0,unknown,no
48,blue-collar,married,unknown,0.03625209146681539,yes,unknown,6,may,0.27987897125567324,1,-1,0,unknown,no
30,technician,single,secondary,0.04852203011712214,no,cellular,25,aug,0.24659606656580937,4,-1,0,unknown,no
46,unemployed,married,secondary,0.984941438929169,yes,cellular,12,aug,0.3494704992435703,2,-1,0,unknown,no
59,blue-collar,divorced,secondary,0.9960959286112661,no,cellular,15,may,0.060514372163388806,1,-1,0,unknown,no
44,management,divorced,tertiary,0.1324595649749024,yes,unknown,26,may,0.18608169440242056,2,-1,0,unknown,no
35,blue-collar,married,secondary,0.35025097601784716,yes,cellular,20,apr,0.1346444780635401,3,329,7,failure,no
55,blue-collar,married,unknown,0.006134969325153374,no,cellular,30,jan,0.2102874432677761,1,2,3,other,no
36,services,single,secondary,0.11070831009481316,yes,unknown,17,jun,0.11043872919818457,2,-1,0,unknown,no
33,blue-collar,married,secondary,0.20747350808700502,yes,unknown,23,may,0.16792738275340394,4,-1,0,unknown,no
67,retired,married,unknown,0.19380925822643613,no,telephone,4,may,0.11043872919818457,2,-1,0,unknown,no
48,unemployed,divorced,secondary,0.35276073619631904,yes,telephone,3,feb,0.06202723146747353,1,-1,0,unknown,no
57,management,married,tertiary,0.673452314556609,no,cellular,11,aug,0.1059001512859304,2,-1,0,unknown,no
31,housemaid,married,primary,0.006692693809258227,no,cellular,21,aug,0.24962178517397882,5,-1,0,unknown,no
56,entrepreneur,divorced,primary,0.007808142777467931,no,cellular,29,jan,0.07261724659606657,2,227,1,failure,no
44,technician,divorced,secondary,0.003625209146681539,no,cellular,13,nov,0.24659606656580937,1,92,1,success,yes
47,self-employed,married,unknown,0.003625209146681539,yes,cellular,15,may,0.2087745839636914,1,-1,0,unknown,no
30,admin.,single,secondary,0.029001673173452314,yes,cellular,21,nov,0.10741301059001512,1,-1,0,unknown,no
37,management,married,tertiary,0.21360847741215838,no,cellular,2,feb,0.30257186081694404,1,-1,0,unknown,no
42,services,married,secondary,0.14138315672058002,yes,unknown,30,may,0.09984871406959153,1,-1,0,unknown,no
60,management,married,secondary,0.2018962632459565,yes,cellular,8,jul,0.39636913767019666,1,-1,0,unknown,no
34,blue-collar,married,unknown,0.011154489682097044,yes,cellular,6,may,0.0453857791225416,9,-1,0,unknown,no
34,management,single,tertiary,0.05103179029559397,no,cellular,22,jul,0.3010590015128593,4,-1,0,unknown,no
41,management,married,tertiary,0.06971556051310653,no,unknown,6,jun,0.12254160363086233,3,-1,0,unknown,no
33,management,married,tertiary,0.29643056330172896,yes,cellular,13,may,0.8441754916792739,1,-1,0,unknown,yes
36,blue-collar,married,secondary,0.21639709983268265,yes,cellular,6,may,0.27382753403933435,3,-1,0,unknown,no
49,unemployed,married,tertiary,0.10485220301171222,no,cellular,22,may,0.2329803328290469,1,59,2,failure,no
34,admin.,divorced,secondary,0.13329615170105968,yes,cellular,12,may,0.773071104387292,1,350,5,failure,yes
72,retired,married,primary,0.22169548243167875,no,cellular,24,apr,0.2556732223903177,2,-1,0,unknown,no
43,technician,married,secondary,0.004461795872838818,yes,unknown,16,may,0.5279878971255674,4,-1,0,unknown,no
44,blue-collar,married,secondary,0.2983825989960959,yes,cellular,11,may,0.2102874432677761,3,357,1,failure,no
55,admin.,married,secondary,0.24093697713329615,yes,cellular,17,apr,0.12254160363086233,1,151,1,failure,no
23,blue-collar,single,unknown,0.2275515895147797,yes,cellular,18,may,0.1800302571860817,1,-1,0,unknown,no
34,student,married,unknown,0.38650306748466257,no,cellular,30,apr,0.17700453857791226,1,-1,0,unknown,no
61,retired,married,secondary,0.8131622978248745,no,cellular,6,oct,0.31921331316187596,1,-1,0,unknown,yes
25,admin.,married,secondary,0.06720580033463469,yes,cellular,30,jul,0.08774583963691376,12,-1,0,unknown,no
38,blue-collar,married,secondary,0.047406581148912434,yes,unknown,20,may,0.25416036308623297,1,-1,0,unknown,no
27,services,single,secondary,0.07194645844952594,yes,unknown,23,may,0.11195158850226929,10,-1,0,unknown,no
45,blue-collar,married,secondary,0.23034021193530396,yes,unknown,15,may,0.47655068078668683,5,-1,0,unknown,no
31,services,single,secondary,0.1305075292805354,no,cellular,2,feb,0.16187594553706505,1,-1,0,unknown,no
39,blue-collar,married,primary,0.620468488566648,yes,unknown,6,may,0.2329803328290469,1,-1,0,unknown,no
46,management,married,tertiary,0.13273842721695484,yes,unknown,20,may,0.1875945537065053,6,-1,0,unknown,no
36,services,married,secondary,0.01143335192414947,yes,unknown,8,may,0.14826021180030258,4,-1,0,unknown,no
30,management,single,tertiary,0.2158393753485778,yes,unknown,16,jun,0.1815431164901664,2,-1,0,unknown,no
32,blue-collar,married,secondary,0.002230897936419409,yes,cellular,17,apr,0.49924357034795763,2,-1,0,unknown,no
52,technician,married,tertiary,0.7127718906860011,no,cellular,28,jan,0.19667170953101362,5,204,2,success,yes
31,management,married,tertiary,0.6675962074735081,no,cellular,27,apr,0.3237518910741301,1,-1,0,unknown,no
35,blue-collar,single,secondary,0.1045733407696598,yes,unknown,6,may,0.3071104387291982,3,-1,0,unknown,no
38,management,married,tertiary,0.10819854991634133,yes,unknown,6,may,0.3903177004538578,1,-1,0,unknown,no
46,management,divorced,tertiary,0.03708867819297267,no,cellular,19,aug,0.19667170953101362,2,-1,0,unknown,no
45,entrepreneur,divorced,tertiary,0.354712771890686,yes,unknown,11,jun,0.291981845688351,3,-1,0,unknown,no
46,management,single,secondary,0.08198549916341327,yes,unknown,23,may,0.20726172465960666,6,-1,0,unknown,no
48,admin.,married,secondary,0.081148912437256,yes,cellular,29,jul,0.24205748865355523,6,-1,0,unknown,no
31,services,single,secondary,0.023424428332403793,no,cellular,16,jul,0.22239031770045387,1,-1,0,unknown,no
32,technician,married,secondary,0.0008365867261572784,no,cellular,4,feb,0.21331316187594554,2,260,4,failure,no
